LifeExpectancy
58.2616
57.45
57.956
58.0324
58.3584
58.0058
57.396
57.6866
58.3814
58.2798
57.4336
57.9676
57.8706
57.9216
57.8318
57.8202
58.0726
57.7102
57.8336
57.6754
57.8572
58.2776
57.801
57.784
57.793
58.0092
57.3842
57.5588
57.7318
58.216
57.5244
57.2414
58.0492
57.7186
57.7208
57.6862
57.3454
58.1314
57.4708
58.3084
58.5942
58.1534
57.4132
58.1306
57.6424
58.2594
58.1158
57.725
57.0372
56.9608
58.2542
58.3264
58.3258
57.7222
58.0086
57.3436
58.0962
57.9782
58.2622
57.9846
58.1748
57.6186
57.6474
57.7892
57.9378
57.6444
57.6572
57.985
58.143
58.2904
58.348
57.4158
58.5102
58.2068
57.6788
57.7614
57.8232
57.7408
57.768
58.1374
58.1866
57.2564
57.6348
57.6218
58.0132
58.4096
57.5042
58.324
57.8282
58.0196
58.2858
57.8972
57.3234
57.7756
58.1742
58.6584
57.8626
57.4534
57.7098
57.8298
57.748
58.2146
57.8696
57.8456
57.749
58.1314
57.385
57.511
57.6824
57.3656
57.9454
57.4308
57.8336
58.2802
56.9306
58.104
57.8746
57.8392
58.0818
58.4872
58.2926
57.826
57.9634
57.844
57.7874
57.6172
56.9734
57.293
57.9492
58.3734
57.6142
57.3354
57.5494
57.9828
57.9738
57.6898
58.052
58.1588
57.9012
58.2426
57.6544
58.0358
57.2418
57.7748
57.9158
57.6592
57.733
57.9492
57.9862
57.7066
58.2808
58.0466
57.5902
57.0768
57.8854
57.9162
57.1944
57.2968
58.2724
57.96
58.376
57.4922
57.8348
58.2544
57.8604
57.7426
57.826
57.3322
57.8522
58.213
58.3472
57.7312
58.0034
58.0888
57.7336
57.7598
58.1792
57.5362
57.858
58.3934
57.8584
58.0494
58.022
58.3994
57.6174
57.8516
57.7568
58.0304
58.2496
57.623
57.6268
57.8528
57.9198
58.6736
57.496
57.5724
57.8616
58.4376
57.2494
57.9202
57.7988
57.9538
58.2748
58.3666
57.6086
57.4704
57.8246
57.7062
57.4578
57.72
58.326
57.187
57.5498
57.94
57.781
57.5076
58.0708
57.7364
57.9592
57.8014
58.0196
58.1776
58.07
57.67
58.3474
58.0398
57.98
57.8678
57.7664
57.8542
56.8736
57.7706
58.0788
57.7674
57.6946
57.9466
57.5982
57.4794
58.39
56.9894
57.7992
57.5762
57.4916
58.4286
57.9536
57.9016
57.8966
58.2916
58.2364
58.0366
58.2474
57.4012
57.5484
58.0248
57.824
58.115
57.3292
57.763
58.0458
57.3132
57.958
57.7062
57.2156
57.5656
57.602
57.3736
57.4002
57.355
57.4438
57.2028
57.824
58.348
58.0032
57.3786
58.0586
57.5106
57.5836
57.8194
57.2214
57.5824
57.9964
57.981
58.106
58.0744
57.8504
58.0492
57.4982
58.1704
58.4156
57.5698
57.5912
57.3698
57.882
58.4686
57.5854
58.0386
57.749
58.067
58.109
57.6314
57.4002
57.7972
57.9502
57.9438
57.7484
57.743
57.6276
57.4454
57.2158
57.928
57.9958
57.9466
58.0718
57.5372
58.2522
57.9142
57.8426
58.1876
57.5764
57.7786
57.5412
57.6832
58.0424
58.1184
58.1154
57.4332
56.985
57.8632
57.7088
57.4714
57.8016
58.0104
58.1358
57.5788
57.2944
57.4878
57.909
58.906
58.3382
57.6454
57.7084
58.4572
57.7086
57.6788
57.9428
56.985
57.9608
57.7422
58.0684
57.8136
57.6054
57.7656
57.9664
58.3508
58.1522
57.8366
58.0856
58.0492
57.7602
58.1854
57.9052
57.5754
57.7766
57.8672
58.1302
58.2892
58.0434
57.748
57.8892
57.7036
58.0406
57.5062
57.9774
57.7944
57.8466
57.4708
58.1884
57.6656
57.8218
57.7328
58.207
56.9974
58.2272
56.9306
57.418
57.9926
57.6278
57.556
57.9632
58.3054
57.8742
57.9214
57.6926
58.3368
58.1644
57.4664
57.9324
58.1072
58.169
57.348
58.393
57.6298
57.3224
57.6116
57.839
58.2578
58.5042
57.7034
57.5032
57.8916
57.5362
57.499
58.0978
57.7438
57.7732
57.8444
58.413
58.3594
58.205
57.3336
57.2974
57.969
57.982
57.7654
57.7796
58.3292
58.191
58.4594
57.9634
58.3524
57.876
58.2076
57.8754
57.4666
58.2036
57.8448
57.6622
58.2128
57.9974
58.057
58.2156
57.8952
58.0484
57.7702
57.753
57.685
57.7776
57.3156
57.6932
57.2914
57.687
57.483
57.6806
57.5412
58.0898
57.7334
58.1404
57.496
57.8052
57.933
57.3516
57.6106
57.5814
58.0784
57.8376
57.2358
58.1292
57.7368
57.9858
57.7824
58.1312
58.0542
57.2958
58.2584
58.154
57.3836
58.167
58.0024
58.2306
57.9516
57.9086
58.0578
58.1982
57.4962
58.6388
58.0214
57.949
57.9884
57.6096
57.697
57.1048
57.5644
57.6984
58.32
58.0382
57.789
57.9554
58.1418
58.3106
58.2644
57.992
58.1042
57.988
58.0076
58.4148
57.7134
58.294
58.3846
57.95
57.4308
57.9618
57.7992
58.103
57.626
57.7008
57.7766
57.5098
57.6736
57.7042
58.1092
57.6986
57.818
57.6188
57.7036
57.7494
57.8592
57.4732
57.5092
58.0564
57.6352
58.1248
57.8092
58.1222
57.7852
57.4008
57.8424
57.9
58.5416
57.6762
57.8178
58.112
57.8134
57.7926
58.2782
57.869
57.7606
57.6996
57.545
58.0738
57.898
58.1014
58.3628
58.1398
57.5274
57.8666
57.9986
57.7144
57.6644
57.484
57.729
57.9238
57.7038
57.7642
57.4822
58.2632
57.9126
57.8518
57.3852
58.3062
57.549
57.8614
57.6864
57.644
58.3064
58.0384
57.966
57.8146
57.6976
57.992
57.557
57.9422
57.862
57.737
57.6716
57.6308
58.254
57.7448
57.8838
57.5432
57.9226
57.9862
57.7112
57.7664
57.9238
57.6426
58.1516
57.735
57.2808
57.8942
57.446
57.809
57.7796
58.2568
